"make","model","length","year","price","url"
"Bavaria","40 ft 2008 Bavaria 40 Cruiser","40","2008","130923","https://au.yachtworld.com/boats/2008/bavaria-40-cruiser-3210170/"
"Bavaria","39 ft 2008 Bavaria 40 Cruiser","39","2008","130923","https://au.yachtworld.com/boats/2008/bavaria-40-cruiser-2976393/"
"Bavaria","38 ft 2008 Bavaria 38 Cruiser","38","2008","130923","https://au.yachtworld.com/boats/2008/bavaria-38-cruiser-3641029/"
"Bavaria","40 ft 2008 Bavaria 40 Cruiser","40","2008","127856","https://au.yachtworld.com/boats/2008/bavaria-40-cruiser-3158739/"
"Bavaria","41 ft 2003 Bavaria 41","41","2003","132973","https://au.yachtworld.com/boats/2003/bavaria-41-3586698/"
"Bavaria","39 ft 2006 Bavaria 39 Cruiser","39","2006","128418","https://au.yachtworld.com/boats/2006/bavaria-39-cruiser-3574933/"
"Bavaria","50 ft 2001 Bavaria 50","50","2001","134196","https://au.yachtworld.com/boats/2001/bavaria-50-3650221/"
"Bavaria","46 ft 2004 Bavaria 46","46","2004","134279","https://au.yachtworld.com/boats/2004/bavaria-46-2916798/"
"Bavaria","39 ft 2006 Bavaria 39 Cruiser","39","2006","134292","https://au.yachtworld.com/boats/2006/bavaria-39-cruiser-3640192/"
"Bavaria","42 ft 2005 Bavaria 42cruiser","42","2005","135015","https://au.yachtworld.com/boats/2005/bavaria-42cruiser-3558413/"
"Bavaria","39 ft 2005 Bavaria 39 Cruiser","39","2005","135015","https://au.yachtworld.com/boats/2005/bavaria-39-cruiser-3607515/"
"Bavaria","38 ft 1999 Bavaria 38 Ocean","38","1999","135788","https://au.yachtworld.com/boats/1999/bavaria-38-ocean-3590880/"
"Bavaria","49 ft 2004 Bavaria 49","49","2004","135833","https://au.yachtworld.com/boats/2004/bavaria-49-3562922/"
"Bavaria","45 ft 2003 Bavaria 44","45","2003","135833","https://au.yachtworld.com/boats/2003/bavaria-44-3597001/"
"Bavaria","42 ft 2001 Bavaria 42","42","2001","135833","https://au.yachtworld.com/boats/2001/bavaria-42-2969667/"
"Bavaria","49 ft 1999 Bavaria 50","49","1999","136160","https://au.yachtworld.com/boats/1999/bavaria-50-3609885/"
"Bavaria","38 ft 2004 Bavaria 38","38","2004","136787","https://au.yachtworld.com/boats/2004/bavaria-38-3564776/"
"Bavaria","49 ft 2003 Bavaria 49","49","2003","137470","https://au.yachtworld.com/boats/2003/bavaria-49-3590903/"
"Bavaria","42 ft 2009 Bavaria 43 Cruiser","42","2009","137470","https://au.yachtworld.com/boats/2009/bavaria-43-cruiser-3586551/"
"Bavaria","42 ft 2006 Bavaria 42 Cruiser","42","2006","137470","https://au.yachtworld.com/boats/2006/bavaria-42-cruiser-3645139/"
"Bavaria","41 ft 2003 Bavaria 41","41","2003","137470","https://au.yachtworld.com/boats/2003/bavaria-41-1798266/"
"Bavaria","39 ft 2006 Bavaria 39 Cruiser","39","2006","138288","https://au.yachtworld.com/boats/2006/bavaria-39-cruiser-2183349/"
"Bavaria","38 ft 2008 Bavaria 38 Cruiser","38","2008","138840","https://au.yachtworld.com/boats/2008/bavaria-38-cruiser-3621685/"
"Bavaria","46 ft 2005 Bavaria 46","46","2005","139024","https://au.yachtworld.com/boats/2005/bavaria-46-3606166/"
"Bavaria","47 ft 2009 Bavaria 47 Cruiser","47","2009","139104","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3640788/"
"Bavaria","47 ft 2009 Bavaria 47 Cruiser","47","2009","139104","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3615026/"
"Bavaria","47 ft 2009 Bavaria 47 Cruiser","47","2009","139104","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3640789/"
"Bavaria","47 ft 2009 Bavaria 47 Cruiser","47","2009","139104","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3640791/"
"Bavaria","47 ft 2009 Bavaria 47 Cruiser","47","2009","139104","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3640794/"
"Bavaria","50 ft 2004 Bavaria 49","50","2004","139106","https://au.yachtworld.com/boats/2004/bavaria-49-3654276/"
"Bavaria","50 ft 2004 Bavaria 49","50","2004","139106","https://au.yachtworld.com/boats/2004/bavaria-49-3573706/"
"Bavaria","50 ft 2003 Bavaria 49","50","2003","139106","https://au.yachtworld.com/boats/2003/bavaria-49-3650617/"
"Bavaria","50 ft 2003 Bavaria 49","50","2003","139106","https://au.yachtworld.com/boats/2003/bavaria-49-3610973/"
"Bavaria","50 ft 2005 Bavaria 49 Cruiser","50","2005","139106","https://au.yachtworld.com/boats/2005/bavaria-49-cruiser-3489371/"
"Bavaria","49 ft 2003 Bavaria 49 / VAT paid","49","2003","139106","https://au.yachtworld.com/boats/2003/bavaria-49-vat-paid-3558718/"
"Bavaria","47 ft 2006 Bavaria 46 Cruiser","47","2006","139106","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3082861/"
"Bavaria","47 ft 2005 Bavaria Cruiser 46","47","2005","139106","https://au.yachtworld.com/boats/2005/bavaria-cruiser-46-2805292/"
"Bavaria","46 ft 2006 Bavaria 46 Cruiser","46","2006","139106","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3594307/"
"Bavaria","46 ft 2005 Bavaria 46","46","2005","139106","https://au.yachtworld.com/boats/2005/bavaria-46-3136680/"
"Bavaria","44 ft 2006 Bavaria 44 Cruiser","44","2006","139106","https://au.yachtworld.com/boats/2006/bavaria-44-cruiser-3581431/"
"Bavaria","43 ft 2001 Bavaria 42","43","2001","139106","https://au.yachtworld.com/boats/2001/bavaria-42-3643696/"
"Bavaria","39 ft 2007 Bavaria 39 Cruiser","39","2007","139106","https://au.yachtworld.com/boats/2007/bavaria-39-cruiser-3559289/"
"Bavaria","39 ft 2007 Bavaria 39 Cruiser","39","2007","139106","https://au.yachtworld.com/boats/2007/bavaria-39-cruiser-3610881/"
"Bavaria","49 ft 2003 Bavaria 49","49","2003","140743","https://au.yachtworld.com/boats/2003/bavaria-49-3487025/"
"Bavaria","49 ft 2004 Bavaria 49 / VAT paid","49","2004","140743","https://au.yachtworld.com/boats/2004/bavaria-49-vat-paid-3491834/"
"Bavaria","40 ft 2008 Bavaria 40 Cruiser","40","2008","123610","https://au.yachtworld.com/boats/2008/bavaria-40-cruiser-3614385/"
"Bavaria","46 ft 2005 Bavaria 46 Cruiser / VAT paid","46","2005","141561","https://au.yachtworld.com/boats/2005/bavaria-46-cruiser-vat-paid-3647069/"
"Bavaria","39 ft 2008 Bavaria 40 Cruiser","39","2008","140562","https://au.yachtworld.com/boats/2008/bavaria-40-cruiser-3559517/"
"Bavaria","47 ft 2008 Bavaria 46","47","2008","140439","https://au.yachtworld.com/boats/2008/bavaria-46-3616744/"
"Bavaria","46 ft 2007 Bavaria Cruiser 46","46","2007","142379","https://au.yachtworld.com/boats/2007/bavaria-cruiser-46-2737660/"
"Bavaria","42 ft 2006 Bavaria Cruiser 42","42","2006","142379","https://au.yachtworld.com/boats/2006/bavaria-cruiser-42-2983319/"
"Bavaria","42 ft 2002 Bavaria 42","42","2002","142379","https://au.yachtworld.com/boats/2002/bavaria-42-3593069/"
"Bavaria","38 ft 2000 Bavaria 38-3","38","2000","142482","https://au.yachtworld.com/boats/2000/bavaria-38-3-3595244/"
"Bavaria","47 ft 2001 Bavaria 47","47","2001","143331","https://au.yachtworld.com/boats/2001/bavaria-47-3652106/"
"Bavaria","44 ft 2003 Bavaria 44","44","2003","143934","https://au.yachtworld.com/boats/2003/bavaria-44-2286360/"
"Bavaria","51 ft 2009 Bavaria 51 Cruiser","51","2009","144016","https://au.yachtworld.com/boats/2009/bavaria-51-cruiser-3618952/"
"Bavaria","45 ft 2002 Bavaria 44","45","2002","144016","https://au.yachtworld.com/boats/2002/bavaria-44-3541165/"
"Bavaria","42 ft 2002 Bavaria 44","42","2002","144016","https://au.yachtworld.com/boats/2002/bavaria-44-2799014/"
"Bavaria","42 ft 2008 Bavaria 43 Cruiser","42","2008","144016","https://au.yachtworld.com/boats/2008/bavaria-43-cruiser-3644816/"
"Bavaria","42 ft 2004 Bavaria Yachts Bavaria 42","42","2004","144016","https://au.yachtworld.com/boats/2004/bavaria-bavaria-42-2992602/"
"Bavaria","39 ft 2007 Bavaria 39 Cruiser","39","2007","144016","https://au.yachtworld.com/boats/2007/bavaria-39-cruiser-3581441/"
"Bavaria","39 ft 2007 Bavaria 40 Vision","39","2007","144016","https://au.yachtworld.com/boats/2007/bavaria-40-vision-3651568/"
"Bavaria","50 ft 2004 Bavaria 49 Cruiser","50","2004","145652","https://au.yachtworld.com/boats/2004/bavaria-49-cruiser-3566177/"
"Bavaria","47 ft 2006 Bavaria 46 Cruiser","47","2006","145652","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3646089/"
"Bavaria","45 ft 2004 Bavaria 44","45","2004","145652","https://au.yachtworld.com/boats/2004/bavaria-44-3620193/"
"Bavaria","45 ft 2002 Bavaria 44","45","2002","145652","https://au.yachtworld.com/boats/2002/bavaria-44-3598354/"
"Bavaria","44 ft 2002 Bavaria 44 Cruiser","44","2002","145652","https://au.yachtworld.com/boats/2002/bavaria-44-cruiser-3651571/"
"Bavaria","43 ft 2001 Bavaria 42 Ocean","43","2001","145652","https://au.yachtworld.com/boats/2001/bavaria-42-ocean-3465214/"
"Bavaria","42 ft 2008 Bavaria 42 Cruiser","42","2008","145652","https://au.yachtworld.com/boats/2008/bavaria-42-cruiser-3645020/"
"Bavaria","40 ft 2001 Bavaria 40 Ocean","40","2001","146471","https://au.yachtworld.com/boats/2001/bavaria-40-ocean-3614403/"
"Bavaria","47 ft 2006 Bavaria 46 Cruiser","47","2006","146564","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3181249/"
"Bavaria","45 ft 2002 Bavaria 44","45","2002","146564","https://au.yachtworld.com/boats/2002/bavaria-44-3642138/"
"Bavaria","44 ft 2004 Bavaria 44","44","2004","145990","https://au.yachtworld.com/boats/2004/bavaria-44-3618396/"
"Bavaria","49 ft 2003 Bavaria 49","49","2003","147289","https://au.yachtworld.com/boats/2003/bavaria-49-3045269/"
"Bavaria","47 ft 1998 Bavaria 46 Exclusive","47","1998","147289","https://au.yachtworld.com/boats/1998/bavaria-46-exclusive-3645768/"
"Bavaria","46 ft 2006 Bavaria 46 Cruiser","46","2006","147289","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3598147/"
"Bavaria","45 ft 2004 Bavaria 44","45","2004","147289","https://au.yachtworld.com/boats/2004/bavaria-44-3251637/"
"Bavaria","44 ft 2008 Bavaria 46 Cruiser","44","2008","147289","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3608553/"
"Bavaria","44 ft 2008 Bavaria 46 Cruiser","44","2008","147289","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3471779/"
"Bavaria","44 ft 2004 Bavaria 46 Cruiser","44","2004","147289","https://au.yachtworld.com/boats/2004/bavaria-cruiser-46-3254086/"
"Bavaria","43 ft 2000 Bavaria 42 Cruiser","43","2000","147289","https://au.yachtworld.com/boats/2000/bavaria-42-cruiser-3499150/"
"Bavaria","42 ft 2004 Bavaria 42","42","2004","147289","https://au.yachtworld.com/boats/2004/bavaria-42-3233554/"
"Bavaria","42 ft 2001 Bavaria 42","42","2001","147858","https://au.yachtworld.com/boats/2001/bavaria-42-3136570/"
"Bavaria","39 ft 2007 Bavaria 39 Cruiser","39","2007","148925","https://au.yachtworld.com/boats/2007/bavaria-39-cruiser-3232414/"
"Bavaria","47 ft 2008 Bavaria 46 Cruiser","47","2008","150562","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3528062/"
"Bavaria","44 ft 2003 Bavaria 44","44","2003","150573","https://au.yachtworld.com/boats/2003/bavaria-44-3649438/"
"Bavaria","50 ft 1999 Bavaria 50 Cruiser","50","1999","151380","https://au.yachtworld.com/boats/1999/bavaria-50-cruiser-3588908/"
"Bavaria","42 ft 2005 Bavaria 42 Cruiser","42","2005","152117","https://au.yachtworld.com/boats/2005/bavaria-42-cruiser-2285866/"
"Bavaria","50 ft 2005 Bavaria 50 Cruiser","50","2005","153835","https://au.yachtworld.com/boats/2005/bavaria-50-cruiser-3534430/"
"Bavaria","46 ft 1997 Bavaria 46 Exclusive","46","1997","153835","https://au.yachtworld.com/boats/1997/bavaria-46-exclusive-3521143/"
"Bavaria","50 ft 2007 Bavaria Cruiser 50 / NEW ENGINE","50","2007","155471","https://au.yachtworld.com/boats/2007/bavaria-cruiser-50-new-engine-2306049/"
"Bavaria","49 ft 2002 Bavaria 50","49","2002","155471","https://au.yachtworld.com/boats/2002/bavaria-50-3467550/"
"Bavaria","47 ft 2005 Bavaria 46 Cruiser","47","2005","155471","https://au.yachtworld.com/boats/2005/bavaria-cruiser-46-3585561/"
"Bavaria","46 ft 2001 Bavaria 47","46","2001","155471","https://au.yachtworld.com/boats/2001/bavaria-47-3550559/"
"Bavaria","46 ft 2010 Bavaria 45 Cruiser","46","2010","155471","https://au.yachtworld.com/boats/2010/bavaria-45-cruiser-3109766/"
"Bavaria","44 ft 2005 Bavaria 46 Cruiser","44","2005","155471","https://au.yachtworld.com/boats/2005/bavaria-cruiser-46-3640160/"
"Bavaria","44 ft 2004 Bavaria 44","44","2004","155471","https://au.yachtworld.com/boats/2004/bavaria-44-2849821/"
"Bavaria","42 ft 2009 Bavaria 43 Cruiser","42","2009","155471","https://au.yachtworld.com/boats/2009/bavaria-43-cruiser-3069941/"
"Bavaria","39 ft 2008 Bavaria Cruiser 40","39","2008","155471","https://au.yachtworld.com/boats/2008/bavaria-cruiser-40-3464229/"
"Bavaria","45 ft 2002 Bavaria Bavaria 44","45","2002","157108","https://au.yachtworld.com/boats/2002/bavaria-bavaria-44-3164135/"
"Bavaria","42 ft 2005 Bavaria 42 Cruiser","42","2005","158745","https://au.yachtworld.com/boats/2005/bavaria-42-cruiser-3614487/"
"Bavaria","42 ft 2008 Bavaria 43 Cruiser","42","2008","158745","https://au.yachtworld.com/boats/2008/bavaria-43-cruiser-3610880/"
"Bavaria","40 ft 2001 Bavaria 40 Ocean","40","2001","158745","https://au.yachtworld.com/boats/2001/bavaria-40-ocean-3616280/"
"Bavaria","52 ft 2006 Bavaria Cruiser 50","52","2006","160381","https://au.yachtworld.com/boats/2006/bavaria-cruiser-50-3618939/"
"Bavaria","48 ft 2000 Bavaria 47-4 Holiday","48","2000","160381","https://au.yachtworld.com/boats/2000/bavaria-47-4-holiday-3608562/"
"Bavaria","40 ft 2010 Bavaria 40 Cruiser","40","2010","160381","https://au.yachtworld.com/boats/2010/bavaria-40-cruiser-3592032/"
"Bavaria","40 ft 2008 Bavaria 40 Cruiser","40","2008","160381","https://au.yachtworld.com/boats/2008/bavaria-40-cruiser-3178373/"
"Bavaria","38 ft 2008 Bavaria 38 Cruiser","38","2008","161191","https://au.yachtworld.com/boats/2008/bavaria-38-cruiser-2284368/"
"Bavaria","38 ft 2008 Bavaria 38 Cruiser","38","2008","162009","https://au.yachtworld.com/boats/2008/bavaria-38-cruiser-2284379/"
"Bavaria","51 ft 2008 Bavaria 50 Cruiser","51","2008","162018","https://au.yachtworld.com/boats/2008/bavaria-50-cruiser-3584595/"
"Bavaria","50 ft 2003 Bavaria 50","50","2003","162018","https://au.yachtworld.com/boats/2003/bavaria-50-2985537/"
"Bavaria","50 ft 1999 Bavaria 50 Cruiser","50","1999","162018","https://au.yachtworld.com/boats/1999/bavaria-50-cruiser-3588062/"
"Bavaria","50 ft 2003 Bavaria 49","50","2003","162018","https://au.yachtworld.com/boats/2003/bavaria-49-2354712/"
"Bavaria","50 ft 2008 Bavaria 50 Cruiser","50","2008","162018","https://au.yachtworld.com/boats/2008/bavaria-50-cruiser-3177958/"
"Bavaria","50 ft 2008 Bavaria 50 Cruiser","50","2008","162018","https://au.yachtworld.com/boats/2008/bavaria-50-cruiser-3591097/"
"Bavaria","48 ft 2007 Bavaria 50","48","2007","162018","https://au.yachtworld.com/boats/2007/bavaria-50-2317360/"
"Bavaria","47 ft 2009 Bavaria 47 Cruiser","47","2009","162018","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3643672/"
"Bavaria","45 ft 2009 Bavaria 47 Cruiser","45","2009","162018","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3573690/"
"Bavaria","45 ft 2004 Bavaria 49","45","2004","162018","https://au.yachtworld.com/boats/2004/bavaria-49-3177300/"
"Bavaria","45 ft 2002 Bavaria 44","45","2002","162018","https://au.yachtworld.com/boats/2002/bavaria-44-3566323/"
"Bavaria","44 ft 2009 Bavaria 46 Cruiser","44","2009","162018","https://au.yachtworld.com/boats/2009/bavaria-cruiser-46-3567138/"
"Bavaria","42 ft 2008 Bavaria 42 Cruiser","42","2008","162018","https://au.yachtworld.com/boats/2008/bavaria-42-cruiser-3252784/"
"Bavaria","40 ft 2002 Bavaria 40","40","2002","162306","https://au.yachtworld.com/boats/2002/bavaria-40-3649815/"
"Bavaria","45 ft 2007 Bavaria 46","45","2007","162836","https://au.yachtworld.com/boats/2007/bavaria-46-3503936/"
"Bavaria","50 ft 2006 Bavaria Cruiser 50","50","2006","163491","https://au.yachtworld.com/boats/2006/bavaria-cruiser-50-2966364/"
"Bavaria","50 ft 2006 Bavaria 50","50","2006","163654","https://au.yachtworld.com/boats/2006/bavaria-50-3598039/"
"Bavaria","48 ft 2003 Bavaria 49","48","2003","163654","https://au.yachtworld.com/boats/2003/bavaria-49-3468423/"
"Bavaria","46 ft 2006 Bavaria Cruiser 46","46","2006","164454","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3038364/"
"Bavaria","42 ft 2007 Bavaria 42 Cruiser","42","2007","165411","https://au.yachtworld.com/boats/2007/bavaria-42-cruiser-3160988/"
"Bavaria","45 ft 2002 Bavaria 44","45","2002","165963","https://au.yachtworld.com/boats/2002/bavaria-44-2686058/"
"Bavaria","42 ft 2007 Bavaria Cruiser 42","42","2007","164523","https://au.yachtworld.com/boats/2007/bavaria-cruiser-42-2465037/"
"Bavaria","39 ft 2007 Bavaria 39 Cruiser","39","2007","166109","https://au.yachtworld.com/boats/2007/bavaria-39-cruiser-2284390/"
"Bavaria","44 ft 2009 Bavaria Ocean 40 Cruiser","44","2009","168829","https://au.yachtworld.com/boats/2009/bavaria-ocean-40-cruiser-3581174/"
"Bavaria","44 ft 2008 Bavaria 46 Cruiser","44","2008","171673","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3539095/"
"Bavaria","50 ft 2003 Bavaria 49","50","2003","171837","https://au.yachtworld.com/boats/2003/bavaria-49-2804424/"
"Bavaria","49 ft 2000 Bavaria 50","49","2000","171837","https://au.yachtworld.com/boats/2000/bavaria-50-3609877/"
"Bavaria","47 ft 2009 Bavaria 47 Cruiser","47","2009","171837","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3649140/"
"Bavaria","47 ft 2006 Bavaria Cruiser 46","47","2006","171837","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3481055/"
"Bavaria","45 ft 2005 Bavaria 46 Cruiser","45","2005","171837","https://au.yachtworld.com/boats/2005/bavaria-cruiser-46-3244846/"
"Bavaria","39 ft 2008 Bavaria 39 Cruiser","39","2008","172170","https://au.yachtworld.com/boats/2008/bavaria-39-cruiser-3525368/"
"Bavaria","38 ft 2008 Bavaria 38 Cruiser","38","2008","172752","https://au.yachtworld.com/boats/2008/bavaria-38-cruiser-3619750/"
"Bavaria","49 ft 2003 Bavaria 49","49","2003","173473","https://au.yachtworld.com/boats/2003/bavaria-49-3550569/"
"Bavaria","42 ft 2005 Bavaria 42 Cruiser","42","2005","175000","https://au.yachtworld.com/boats/2005/bavaria-42-cruiser-3534393/"
"Bavaria","46 ft 2007 Bavaria Cruiser 46","46","2007","177565","https://au.yachtworld.com/boats/2007/bavaria-cruiser-46-2284785/"
"Bavaria","50 ft 2006 Bavaria 50 Cruiser","50","2006","178383","https://au.yachtworld.com/boats/2006/bavaria-50-cruiser-3487096/"
"Bavaria","49 ft 2003 Bavaria 49","49","2003","178383","https://au.yachtworld.com/boats/2003/bavaria-49-3228714/"
"Bavaria","46 ft 2007 Bavaria 46-4 Cruiser","46","2007","178383","https://au.yachtworld.com/boats/2007/bavaria-46-4-cruiser-3644485/"
"Bavaria","46 ft 2007 Bavaria Cruiser 46","46","2007","179201","https://au.yachtworld.com/boats/2007/bavaria-cruiser-46-2284774/"
"Bavaria","44 ft 2008 Bavaria 46 Cruiser","44","2008","179856","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3523968/"
"Bavaria","44 ft 2004 Bavaria 44","44","2004","180000","https://au.yachtworld.com/boats/2004/bavaria-44-3562272/"
"Bavaria","50 ft 2008 Bavaria 51 Cruiser","50","2008","180020","https://au.yachtworld.com/boats/2008/bavaria-51-cruiser-3609473/"
"Bavaria","50 ft 2008 Bavaria 50 Cruiser","50","2008","180020","https://au.yachtworld.com/boats/2008/bavaria-50-cruiser-3490679/"
"Bavaria","49 ft 2007 Bavaria 50","49","2007","180020","https://au.yachtworld.com/boats/2007/bavaria-50-3469668/"
"Bavaria","49 ft 2007 Bavaria 50 Cruiser","49","2007","180020","https://au.yachtworld.com/boats/2007/bavaria-50-cruiser-3608570/"
"Bavaria","49 ft 2004 Bavaria 49","49","2004","180020","https://au.yachtworld.com/boats/2004/bavaria-49-2522143/"
"Bavaria","48 ft 2001 Bavaria Bavaria 47","48","2001","180020","https://au.yachtworld.com/boats/2001/bavaria-bavaria-47-3547514/"
"Bavaria","47 ft 2008 Bavaria Cruiser 46","47","2008","180020","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3251933/"
"Bavaria","45 ft 2004 Bavaria 46 Cruiser","45","2004","180020","https://au.yachtworld.com/boats/2004/bavaria-cruiser-46-3564488/"
"Bavaria","45 ft 2005 Bavaria 46 Cruiser","45","2005","180020","https://au.yachtworld.com/boats/2005/bavaria-46-cruiser-2972059/"
