"model","length","year","price","url"
"41 ft 2004 Beneteau Oceanis Clipper 423","41","2004","127650","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-423-3603023/"
"41 ft 2005 Beneteau Oceanis 423 Clipper","41","2005","127650","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-423-3645561/"
"41 ft 2003 Beneteau Oceanis Clipper 423","41","2003","127650","https://au.yachtworld.com/boats/2003/beneteau-oceanis-clipper-423-3527793/"
"40 ft 1993 Beneteau First 41.5","40","1993","127650","https://au.yachtworld.com/boats/1993/beneteau-first-41-5-2662259/"
"39 ft 2008 Beneteau Oceanis 40","39","2008","127650","https://au.yachtworld.com/boats/2008/beneteau-oceanis-40-2732298/"
"51 ft 1993 Beneteau Oceanis 510","51","1993","128093","https://au.yachtworld.com/boats/1993/beneteau-oceanis-510-3560229/"
"42 ft 1997 Beneteau 42S7","42","1997","129000","https://au.yachtworld.com/boats/1997/beneteau-42s7-3590376/"
"42 ft 1996 Beneteau First 42s7","42","1996","129062","https://au.yachtworld.com/boats/1996/beneteau-first-42s7-3510132/"
"43 ft 2006 Beneteau Cyclades 43.4","43","2006","129287","https://au.yachtworld.com/boats/2006/beneteau-cyclades-43-4-3221374/"
"42 ft 2006 Beneteau 423","42","2006","129287","https://au.yachtworld.com/boats/2006/beneteau-423-2519326/"
"41 ft 2004 Beneteau Oceanis 411 Celebration","41","2004","129287","https://au.yachtworld.com/boats/2004/beneteau-oceanis-411-celebration-3094551/"
"39 ft 2002 Beneteau First 40.7","39","2002","129287","https://au.yachtworld.com/boats/2002/beneteau-first-40-7-3027394/"
"39 ft 2002 Beneteau Oceanis 393 Clipper","39","2002","129287","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-393-3545986/"
"40 ft 1995 Beneteau Oceanis 400","40","1995","130492","https://au.yachtworld.com/boats/1995/beneteau-oceanis-400-3621184/"
"42 ft 2004 Beneteau Oceanis Clipper 423","42","2004","130514","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-423-2114410/"
"43 ft 2009 Beneteau Oceanis 43","43","2009","130596","https://au.yachtworld.com/boats/2009/beneteau-oceanis-43-2961056/"
"40 ft 2008 Beneteau Oceanis 40","40","2008","130596","https://au.yachtworld.com/boats/2008/beneteau-oceanis-40-3592088/"
"39 ft 2003 Beneteau Oceanis 393","39","2003","130760","https://au.yachtworld.com/boats/2003/beneteau-oceanis-clipper-393-3585211/"
"47 ft 2002 Beneteau First 47.7","47","2002","130923","https://au.yachtworld.com/boats/2002/beneteau-first-47-7-3580733/"
"43 ft 2007 Beneteau Cyclades 43.4","43","2007","130923","https://au.yachtworld.com/boats/2007/beneteau-cyclades-43-4-3211898/"
"43 ft 2006 Beneteau Cyclades 43.4","43","2006","130923","https://au.yachtworld.com/boats/2006/beneteau-cyclades-43-4-3221347/"
"43 ft 2005 Beneteau Cyclades 43.3","43","2005","130923","https://au.yachtworld.com/boats/2005/beneteau-cyclades-43-3-2581255/"
"43 ft 2009 Beneteau Oceanis 43","43","2009","130923","https://au.yachtworld.com/boats/2009/beneteau-oceanis-43-3648954/"
"42 ft 2007 Beneteau Cyclades 43.4","42","2007","130923","https://au.yachtworld.com/boats/2007/beneteau-cyclades-43-4-3510772/"
"41 ft 2003 Beneteau Oceanis 411 Celebration","41","2003","130923","https://au.yachtworld.com/boats/2003/beneteau-oceanis-411-celebration-3564401/"
"40 ft 2005 Beneteau First 40.7","40","2005","130923","https://au.yachtworld.com/boats/2005/beneteau-first-40-7-3647004/"
"40 ft 1999 Beneteau Oceanis 411","40","1999","130923","https://au.yachtworld.com/boats/1999/beneteau-oceanis-411-2947226/"
"42 ft 2001 Beneteau Oceanis Clipper 411","42","2001","131986","https://au.yachtworld.com/boats/2001/beneteau-oceanis-clipper-411-3566656/"
"38 ft 2001 Beneteau 381","38","2001","132016","https://au.yachtworld.com/boats/2001/beneteau-381-3547158/"
