"model","length","year","price","url"
"39 ft 2006 Bavaria 39 Cruiser","39","2006","138288","https://au.yachtworld.com/boats/2006/bavaria-39-cruiser-2183349/"
"38 ft 2008 Bavaria 38 Cruiser","38","2008","138840","https://au.yachtworld.com/boats/2008/bavaria-38-cruiser-3621685/"
"46 ft 2005 Bavaria 46","46","2005","139024","https://au.yachtworld.com/boats/2005/bavaria-46-3606166/"
"47 ft 2009 Bavaria 47 Cruiser","47","2009","139104","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3640788/"
"47 ft 2009 Bavaria 47 Cruiser","47","2009","139104","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3615026/"
"47 ft 2009 Bavaria 47 Cruiser","47","2009","139104","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3640789/"
"47 ft 2009 Bavaria 47 Cruiser","47","2009","139104","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3640791/"
"47 ft 2009 Bavaria 47 Cruiser","47","2009","139104","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3640794/"
"50 ft 2004 Bavaria 49","50","2004","139106","https://au.yachtworld.com/boats/2004/bavaria-49-3654276/"
"50 ft 2004 Bavaria 49","50","2004","139106","https://au.yachtworld.com/boats/2004/bavaria-49-3573706/"
"50 ft 2003 Bavaria 49","50","2003","139106","https://au.yachtworld.com/boats/2003/bavaria-49-3650617/"
"50 ft 2003 Bavaria 49","50","2003","139106","https://au.yachtworld.com/boats/2003/bavaria-49-3610973/"
"50 ft 2005 Bavaria 49 Cruiser","50","2005","139106","https://au.yachtworld.com/boats/2005/bavaria-49-cruiser-3489371/"
"49 ft 2003 Bavaria 49 / VAT paid","49","2003","139106","https://au.yachtworld.com/boats/2003/bavaria-49-vat-paid-3558718/"
"47 ft 2006 Bavaria 46 Cruiser","47","2006","139106","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3082861/"
"47 ft 2005 Bavaria Cruiser 46","47","2005","139106","https://au.yachtworld.com/boats/2005/bavaria-cruiser-46-2805292/"
"46 ft 2006 Bavaria 46 Cruiser","46","2006","139106","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3594307/"
"46 ft 2005 Bavaria 46","46","2005","139106","https://au.yachtworld.com/boats/2005/bavaria-46-3136680/"
"44 ft 2006 Bavaria 44 Cruiser","44","2006","139106","https://au.yachtworld.com/boats/2006/bavaria-44-cruiser-3581431/"
"43 ft 2001 Bavaria 42","43","2001","139106","https://au.yachtworld.com/boats/2001/bavaria-42-3643696/"
"39 ft 2007 Bavaria 39 Cruiser","39","2007","139106","https://au.yachtworld.com/boats/2007/bavaria-39-cruiser-3559289/"
"39 ft 2007 Bavaria 39 Cruiser","39","2007","139106","https://au.yachtworld.com/boats/2007/bavaria-39-cruiser-3610881/"
"49 ft 2003 Bavaria 49","49","2003","140743","https://au.yachtworld.com/boats/2003/bavaria-49-3487025/"
"49 ft 2004 Bavaria 49 / VAT paid","49","2004","140743","https://au.yachtworld.com/boats/2004/bavaria-49-vat-paid-3491834/"
"40 ft 2008 Bavaria 40 Cruiser","40","2008","123610","https://au.yachtworld.com/boats/2008/bavaria-40-cruiser-3614385/"
"46 ft 2005 Bavaria 46 Cruiser / VAT paid","46","2005","141561","https://au.yachtworld.com/boats/2005/bavaria-46-cruiser-vat-paid-3647069/"
"39 ft 2008 Bavaria 40 Cruiser","39","2008","140562","https://au.yachtworld.com/boats/2008/bavaria-40-cruiser-3559517/"
"47 ft 2008 Bavaria 46","47","2008","140439","https://au.yachtworld.com/boats/2008/bavaria-46-3616744/"
"46 ft 2007 Bavaria Cruiser 46","46","2007","142379","https://au.yachtworld.com/boats/2007/bavaria-cruiser-46-2737660/"
"42 ft 2006 Bavaria Cruiser 42","42","2006","142379","https://au.yachtworld.com/boats/2006/bavaria-cruiser-42-2983319/"
"42 ft 2002 Bavaria 42","42","2002","142379","https://au.yachtworld.com/boats/2002/bavaria-42-3593069/"
"38 ft 2000 Bavaria 38-3","38","2000","142482","https://au.yachtworld.com/boats/2000/bavaria-38-3-3595244/"
"47 ft 2001 Bavaria 47","47","2001","143331","https://au.yachtworld.com/boats/2001/bavaria-47-3652106/"
"44 ft 2003 Bavaria 44","44","2003","143934","https://au.yachtworld.com/boats/2003/bavaria-44-2286360/"
"51 ft 2009 Bavaria 51 Cruiser","51","2009","144016","https://au.yachtworld.com/boats/2009/bavaria-51-cruiser-3618952/"
"45 ft 2002 Bavaria 44","45","2002","144016","https://au.yachtworld.com/boats/2002/bavaria-44-3541165/"
"42 ft 2002 Bavaria 44","42","2002","144016","https://au.yachtworld.com/boats/2002/bavaria-44-2799014/"
"42 ft 2008 Bavaria 43 Cruiser","42","2008","144016","https://au.yachtworld.com/boats/2008/bavaria-43-cruiser-3644816/"
"42 ft 2004 Bavaria Yachts Bavaria 42","42","2004","144016","https://au.yachtworld.com/boats/2004/bavaria-bavaria-42-2992602/"
"39 ft 2007 Bavaria 39 Cruiser","39","2007","144016","https://au.yachtworld.com/boats/2007/bavaria-39-cruiser-3581441/"
"39 ft 2007 Bavaria 40 Vision","39","2007","144016","https://au.yachtworld.com/boats/2007/bavaria-40-vision-3651568/"
"50 ft 2004 Bavaria 49 Cruiser","50","2004","145652","https://au.yachtworld.com/boats/2004/bavaria-49-cruiser-3566177/"
"47 ft 2006 Bavaria 46 Cruiser","47","2006","145652","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3646089/"
"45 ft 2004 Bavaria 44","45","2004","145652","https://au.yachtworld.com/boats/2004/bavaria-44-3620193/"
"45 ft 2002 Bavaria 44","45","2002","145652","https://au.yachtworld.com/boats/2002/bavaria-44-3598354/"
"44 ft 2002 Bavaria 44 Cruiser","44","2002","145652","https://au.yachtworld.com/boats/2002/bavaria-44-cruiser-3651571/"
"43 ft 2001 Bavaria 42 Ocean","43","2001","145652","https://au.yachtworld.com/boats/2001/bavaria-42-ocean-3465214/"
"42 ft 2008 Bavaria 42 Cruiser","42","2008","145652","https://au.yachtworld.com/boats/2008/bavaria-42-cruiser-3645020/"
"40 ft 2001 Bavaria 40 Ocean","40","2001","146471","https://au.yachtworld.com/boats/2001/bavaria-40-ocean-3614403/"
"47 ft 2006 Bavaria 46 Cruiser","47","2006","146564","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3181249/"
"45 ft 2002 Bavaria 44","45","2002","146564","https://au.yachtworld.com/boats/2002/bavaria-44-3642138/"
"44 ft 2004 Bavaria 44","44","2004","145990","https://au.yachtworld.com/boats/2004/bavaria-44-3618396/"
"49 ft 2003 Bavaria 49","49","2003","147289","https://au.yachtworld.com/boats/2003/bavaria-49-3045269/"
"47 ft 1998 Bavaria 46 Exclusive","47","1998","147289","https://au.yachtworld.com/boats/1998/bavaria-46-exclusive-3645768/"
"46 ft 2006 Bavaria 46 Cruiser","46","2006","147289","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3598147/"
"45 ft 2004 Bavaria 44","45","2004","147289","https://au.yachtworld.com/boats/2004/bavaria-44-3251637/"
"44 ft 2008 Bavaria 46 Cruiser","44","2008","147289","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3608553/"
"44 ft 2008 Bavaria 46 Cruiser","44","2008","147289","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3471779/"
"44 ft 2004 Bavaria 46 Cruiser","44","2004","147289","https://au.yachtworld.com/boats/2004/bavaria-cruiser-46-3254086/"
"43 ft 2000 Bavaria 42 Cruiser","43","2000","147289","https://au.yachtworld.com/boats/2000/bavaria-42-cruiser-3499150/"
"42 ft 2004 Bavaria 42","42","2004","147289","https://au.yachtworld.com/boats/2004/bavaria-42-3233554/"
"42 ft 2001 Bavaria 42","42","2001","147858","https://au.yachtworld.com/boats/2001/bavaria-42-3136570/"
"39 ft 2007 Bavaria 39 Cruiser","39","2007","148925","https://au.yachtworld.com/boats/2007/bavaria-39-cruiser-3232414/"
"47 ft 2008 Bavaria 46 Cruiser","47","2008","150562","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3528062/"
"44 ft 2003 Bavaria 44","44","2003","150573","https://au.yachtworld.com/boats/2003/bavaria-44-3649438/"
"50 ft 1999 Bavaria 50 Cruiser","50","1999","151380","https://au.yachtworld.com/boats/1999/bavaria-50-cruiser-3588908/"
"42 ft 2005 Bavaria 42 Cruiser","42","2005","152117","https://au.yachtworld.com/boats/2005/bavaria-42-cruiser-2285866/"
"50 ft 2005 Bavaria 50 Cruiser","50","2005","153835","https://au.yachtworld.com/boats/2005/bavaria-50-cruiser-3534430/"
"46 ft 1997 Bavaria 46 Exclusive","46","1997","153835","https://au.yachtworld.com/boats/1997/bavaria-46-exclusive-3521143/"
"50 ft 2007 Bavaria Cruiser 50 / NEW ENGINE","50","2007","155471","https://au.yachtworld.com/boats/2007/bavaria-cruiser-50-new-engine-2306049/"
"49 ft 2002 Bavaria 50","49","2002","155471","https://au.yachtworld.com/boats/2002/bavaria-50-3467550/"
"47 ft 2005 Bavaria 46 Cruiser","47","2005","155471","https://au.yachtworld.com/boats/2005/bavaria-cruiser-46-3585561/"
"46 ft 2001 Bavaria 47","46","2001","155471","https://au.yachtworld.com/boats/2001/bavaria-47-3550559/"
"46 ft 2010 Bavaria 45 Cruiser","46","2010","155471","https://au.yachtworld.com/boats/2010/bavaria-45-cruiser-3109766/"
"44 ft 2005 Bavaria 46 Cruiser","44","2005","155471","https://au.yachtworld.com/boats/2005/bavaria-cruiser-46-3640160/"
"44 ft 2004 Bavaria 44","44","2004","155471","https://au.yachtworld.com/boats/2004/bavaria-44-2849821/"
"42 ft 2009 Bavaria 43 Cruiser","42","2009","155471","https://au.yachtworld.com/boats/2009/bavaria-43-cruiser-3069941/"
"39 ft 2008 Bavaria Cruiser 40","39","2008","155471","https://au.yachtworld.com/boats/2008/bavaria-cruiser-40-3464229/"
"45 ft 2002 Bavaria Bavaria 44","45","2002","157108","https://au.yachtworld.com/boats/2002/bavaria-bavaria-44-3164135/"
"42 ft 2005 Bavaria 42 Cruiser","42","2005","158745","https://au.yachtworld.com/boats/2005/bavaria-42-cruiser-3614487/"
"42 ft 2008 Bavaria 43 Cruiser","42","2008","158745","https://au.yachtworld.com/boats/2008/bavaria-43-cruiser-3610880/"
"40 ft 2001 Bavaria 40 Ocean","40","2001","158745","https://au.yachtworld.com/boats/2001/bavaria-40-ocean-3616280/"
"52 ft 2006 Bavaria Cruiser 50","52","2006","160381","https://au.yachtworld.com/boats/2006/bavaria-cruiser-50-3618939/"
"48 ft 2000 Bavaria 47-4 Holiday","48","2000","160381","https://au.yachtworld.com/boats/2000/bavaria-47-4-holiday-3608562/"
"40 ft 2010 Bavaria 40 Cruiser","40","2010","160381","https://au.yachtworld.com/boats/2010/bavaria-40-cruiser-3592032/"
"40 ft 2008 Bavaria 40 Cruiser","40","2008","160381","https://au.yachtworld.com/boats/2008/bavaria-40-cruiser-3178373/"
"38 ft 2008 Bavaria 38 Cruiser","38","2008","161191","https://au.yachtworld.com/boats/2008/bavaria-38-cruiser-2284368/"
"38 ft 2008 Bavaria 38 Cruiser","38","2008","162009","https://au.yachtworld.com/boats/2008/bavaria-38-cruiser-2284379/"
"51 ft 2008 Bavaria 50 Cruiser","51","2008","162018","https://au.yachtworld.com/boats/2008/bavaria-50-cruiser-3584595/"
"50 ft 2003 Bavaria 50","50","2003","162018","https://au.yachtworld.com/boats/2003/bavaria-50-2985537/"
"50 ft 1999 Bavaria 50 Cruiser","50","1999","162018","https://au.yachtworld.com/boats/1999/bavaria-50-cruiser-3588062/"
"50 ft 2003 Bavaria 49","50","2003","162018","https://au.yachtworld.com/boats/2003/bavaria-49-2354712/"
"50 ft 2008 Bavaria 50 Cruiser","50","2008","162018","https://au.yachtworld.com/boats/2008/bavaria-50-cruiser-3177958/"
"50 ft 2008 Bavaria 50 Cruiser","50","2008","162018","https://au.yachtworld.com/boats/2008/bavaria-50-cruiser-3591097/"
"48 ft 2007 Bavaria 50","48","2007","162018","https://au.yachtworld.com/boats/2007/bavaria-50-2317360/"
"47 ft 2009 Bavaria 47 Cruiser","47","2009","162018","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3643672/"
"45 ft 2009 Bavaria 47 Cruiser","45","2009","162018","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3573690/"
"45 ft 2004 Bavaria 49","45","2004","162018","https://au.yachtworld.com/boats/2004/bavaria-49-3177300/"
"45 ft 2002 Bavaria 44","45","2002","162018","https://au.yachtworld.com/boats/2002/bavaria-44-3566323/"
"44 ft 2009 Bavaria 46 Cruiser","44","2009","162018","https://au.yachtworld.com/boats/2009/bavaria-cruiser-46-3567138/"
"42 ft 2008 Bavaria 42 Cruiser","42","2008","162018","https://au.yachtworld.com/boats/2008/bavaria-42-cruiser-3252784/"
"40 ft 2002 Bavaria 40","40","2002","162306","https://au.yachtworld.com/boats/2002/bavaria-40-3649815/"
"45 ft 2007 Bavaria 46","45","2007","162836","https://au.yachtworld.com/boats/2007/bavaria-46-3503936/"
"50 ft 2006 Bavaria Cruiser 50","50","2006","163491","https://au.yachtworld.com/boats/2006/bavaria-cruiser-50-2966364/"
"50 ft 2006 Bavaria 50","50","2006","163654","https://au.yachtworld.com/boats/2006/bavaria-50-3598039/"
"48 ft 2003 Bavaria 49","48","2003","163654","https://au.yachtworld.com/boats/2003/bavaria-49-3468423/"
"46 ft 2006 Bavaria Cruiser 46","46","2006","164454","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3038364/"
"42 ft 2007 Bavaria 42 Cruiser","42","2007","165411","https://au.yachtworld.com/boats/2007/bavaria-42-cruiser-3160988/"
"45 ft 2002 Bavaria 44","45","2002","165963","https://au.yachtworld.com/boats/2002/bavaria-44-2686058/"
"42 ft 2007 Bavaria Cruiser 42","42","2007","164523","https://au.yachtworld.com/boats/2007/bavaria-cruiser-42-2465037/"
"39 ft 2007 Bavaria 39 Cruiser","39","2007","166109","https://au.yachtworld.com/boats/2007/bavaria-39-cruiser-2284390/"
"44 ft 2009 Bavaria Ocean 40 Cruiser","44","2009","168829","https://au.yachtworld.com/boats/2009/bavaria-ocean-40-cruiser-3581174/"
"44 ft 2008 Bavaria 46 Cruiser","44","2008","171673","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3539095/"
"50 ft 2003 Bavaria 49","50","2003","171837","https://au.yachtworld.com/boats/2003/bavaria-49-2804424/"
"49 ft 2000 Bavaria 50","49","2000","171837","https://au.yachtworld.com/boats/2000/bavaria-50-3609877/"
"47 ft 2009 Bavaria 47 Cruiser","47","2009","171837","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3649140/"
"47 ft 2006 Bavaria Cruiser 46","47","2006","171837","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3481055/"
"45 ft 2005 Bavaria 46 Cruiser","45","2005","171837","https://au.yachtworld.com/boats/2005/bavaria-cruiser-46-3244846/"
"39 ft 2008 Bavaria 39 Cruiser","39","2008","172170","https://au.yachtworld.com/boats/2008/bavaria-39-cruiser-3525368/"
"38 ft 2008 Bavaria 38 Cruiser","38","2008","172752","https://au.yachtworld.com/boats/2008/bavaria-38-cruiser-3619750/"
"49 ft 2003 Bavaria 49","49","2003","173473","https://au.yachtworld.com/boats/2003/bavaria-49-3550569/"
"42 ft 2005 Bavaria 42 Cruiser","42","2005","175000","https://au.yachtworld.com/boats/2005/bavaria-42-cruiser-3534393/"
"46 ft 2007 Bavaria Cruiser 46","46","2007","177565","https://au.yachtworld.com/boats/2007/bavaria-cruiser-46-2284785/"
"50 ft 2006 Bavaria 50 Cruiser","50","2006","178383","https://au.yachtworld.com/boats/2006/bavaria-50-cruiser-3487096/"
"49 ft 2003 Bavaria 49","49","2003","178383","https://au.yachtworld.com/boats/2003/bavaria-49-3228714/"
"46 ft 2007 Bavaria 46-4 Cruiser","46","2007","178383","https://au.yachtworld.com/boats/2007/bavaria-46-4-cruiser-3644485/"
"46 ft 2007 Bavaria Cruiser 46","46","2007","179201","https://au.yachtworld.com/boats/2007/bavaria-cruiser-46-2284774/"
"44 ft 2008 Bavaria 46 Cruiser","44","2008","179856","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3523968/"
"44 ft 2004 Bavaria 44","44","2004","180000","https://au.yachtworld.com/boats/2004/bavaria-44-3562272/"
"50 ft 2008 Bavaria 51 Cruiser","50","2008","180020","https://au.yachtworld.com/boats/2008/bavaria-51-cruiser-3609473/"
"50 ft 2008 Bavaria 50 Cruiser","50","2008","180020","https://au.yachtworld.com/boats/2008/bavaria-50-cruiser-3490679/"
"49 ft 2007 Bavaria 50","49","2007","180020","https://au.yachtworld.com/boats/2007/bavaria-50-3469668/"
"49 ft 2007 Bavaria 50 Cruiser","49","2007","180020","https://au.yachtworld.com/boats/2007/bavaria-50-cruiser-3608570/"
"49 ft 2004 Bavaria 49","49","2004","180020","https://au.yachtworld.com/boats/2004/bavaria-49-2522143/"
"48 ft 2001 Bavaria Bavaria 47","48","2001","180020","https://au.yachtworld.com/boats/2001/bavaria-bavaria-47-3547514/"
"47 ft 2008 Bavaria Cruiser 46","47","2008","180020","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3251933/"
"45 ft 2004 Bavaria 46 Cruiser","45","2004","180020","https://au.yachtworld.com/boats/2004/bavaria-cruiser-46-3564488/"
"45 ft 2005 Bavaria 46 Cruiser","45","2005","180020","https://au.yachtworld.com/boats/2005/bavaria-46-cruiser-2972059/"
"51 ft 2000 Bavaria 51 Ocean","51","2000","181050","https://au.yachtworld.com/boats/2000/bavaria-51-ocean-3603652/"
"49 ft 2003 Bavaria 49","49","2003","181050","https://au.yachtworld.com/boats/2003/bavaria-49-3555923/"
"45 ft 2009 Bavaria Bavaria 47","45","2009","177834","https://au.yachtworld.com/boats/2009/bavaria-bavaria-47-3557120/"
"46 ft 2005 Bavaria Cruiser 46","46","2005","188120","https://au.yachtworld.com/boats/2005/bavaria-cruiser-46-2307580/"
"51 ft 1992 Bavaria 51","51","1992","188202","https://au.yachtworld.com/boats/1992/bavaria-51-3462056/"
"49 ft 2004 Bavaria 49","49","2004","188202","https://au.yachtworld.com/boats/2004/bavaria-49-3524882/"
"49 ft 2005 Bavaria 50 Cruiser","49","2005","188202","https://au.yachtworld.com/boats/2005/bavaria-50-cruiser-3608321/"
"49 ft 2005 Bavaria 50 Cruiser/2005","49","2005","188202","https://au.yachtworld.com/boats/2005/bavaria-50-cruiser-2005-3649768/"
"49 ft 2003 Bavaria 49","49","2003","188202","https://au.yachtworld.com/boats/2003/bavaria-49-3581424/"
"49 ft 2003 Bavaria 49' Owners version","49","2003","188202","https://au.yachtworld.com/boats/2003/bavaria-49-owners-version-1974196/"
"48 ft 2000 Bavaria 47 Ocean","48","2000","188202","https://au.yachtworld.com/boats/2000/bavaria-47-ocean-3162619/"
"47 ft 2009 Bavaria 47 Cruiser","47","2009","188202","https://au.yachtworld.com/boats/2009/bavaria-47-cruiser-3606258/"
"47 ft 2007 Bavaria Cruiser 46","47","2007","188202","https://au.yachtworld.com/boats/2007/bavaria-cruiser-46-3557112/"
"46 ft 2005 Bavaria 46 Cruiser","46","2005","188202","https://au.yachtworld.com/boats/2005/bavaria-cruiser-46-3472934/"
"46 ft 2005 Bavaria 46 Cruiser","46","2005","188202","https://au.yachtworld.com/boats/2005/bavaria-cruiser-46-3650275/"
"45 ft 2009 Bavaria 47","45","2009","188202","https://au.yachtworld.com/boats/2009/bavaria-47-3645070/"
"42 ft 2007 Bavaria 42 Cruiser","42","2007","188202","https://au.yachtworld.com/boats/2007/bavaria-42-cruiser-3612901/"
"46 ft 1999 Bavaria 46 Exclusive","46","1999","188443","https://au.yachtworld.com/boats/1999/bavaria-46-exclusive-3251262/"
"40 ft 2002 Bavaria 40 Ocean Centre Cockpit","40","2002","188594","https://au.yachtworld.com/boats/2002/bavaria-40-ocean-centre-cockpit-2959111/"
"42 ft 2005 Bavaria 42 Cruiser","42","2005","189500","https://au.yachtworld.com/boats/2005/bavaria-42-cruiser-3605817/"
"40 ft 2010 Bavaria 40 Cruiser","40","2010","190000","https://au.yachtworld.com/boats/2010/bavaria-40-cruiser-3125458/"
"46 ft 2010 Bavaria Cruiser 45","46","2010","191475","https://au.yachtworld.com/boats/2010/bavaria-cruiser-45-3591556/"
"50 ft 2008 Bavaria Cruiser 50","50","2008","193112","https://au.yachtworld.com/boats/2008/bavaria-cruiser-50-3606434/"
"49 ft 2008 Bavaria 50 Cruiser","49","2008","193112","https://au.yachtworld.com/boats/2008/bavaria-50-cruiser-3486868/"
"50 ft 1999 Bavaria 49","50","1999","194748","https://au.yachtworld.com/boats/1999/bavaria-49-3246691/"
"46 ft 2001 Bavaria Bavaria 47","46","2001","194748","https://au.yachtworld.com/boats/2001/bavaria-bavaria-47-3218201/"
"40 ft 2009 Bavaria 40 Cruiser","40","2009","194748","https://au.yachtworld.com/boats/2009/bavaria-40-cruiser-3039252/"
"41 ft 2007 Bavaria 40 Vision","41","2007","195539","https://au.yachtworld.com/boats/2007/bavaria-40-vision-3646261/"
"46 ft 2007 Bavaria 46 Aft Cockpit","46","2007","195987","https://au.yachtworld.com/boats/2007/bavaria-46-aft-cockpit-3254232/"
"54 ft 2000 Bavaria 51 Ocean","54","2000","196138","https://au.yachtworld.com/boats/2000/bavaria-51-ocean-3247150/"
"51 ft 1992 Bavaria Bavaria 51 ocean","51","1992","196385","https://au.yachtworld.com/boats/1992/bavaria-bavaria-51-ocean-3497973/"
"50 ft 2004 Bavaria 49","50","2004","196385","https://au.yachtworld.com/boats/2004/bavaria-49-3648174/"
"49 ft 2003 Bavaria 49","49","2003","196385","https://au.yachtworld.com/boats/2003/bavaria-49-2733325/"
"49 ft 2005 Bavaria 49 Cruiser","49","2005","196385","https://au.yachtworld.com/boats/2005/bavaria-49-cruiser-3191120/"
"50 ft 2002 Bavaria 50","50","2002","199494","https://au.yachtworld.com/boats/2002/bavaria-50-3619621/"
"39 ft 2006 Bavaria 39","39","2006","199520","https://au.yachtworld.com/boats/2006/bavaria-39-3606121/"
"49 ft 2005 Bavaria 50 Cruiser","49","2005","204568","https://au.yachtworld.com/boats/2005/bavaria-50-cruiser-3080816/"
"46 ft 2007 Bavaria 46 Cruiser","46","2007","204568","https://au.yachtworld.com/boats/2007/bavaria-cruiser-46-3653570/"
"50 ft 2010 Bavaria 51 Holiday","50","2010","211114","https://au.yachtworld.com/boats/2010/bavaria-51-holiday-3548812/"
"46 ft 2006 Bavaria 46 Cruiser","46","2006","211114","https://au.yachtworld.com/boats/2006/bavaria-cruiser-46-3128524/"
"44 ft 2007 Bavaria 44 Vision","44","2007","212750","https://au.yachtworld.com/boats/2007/bavaria-44-vision-3591705/"
"42 ft 2005 Bavaria 42 Cruiser","42","2005","220738","https://au.yachtworld.com/boats/2005/bavaria-42-cruiser-3645450/"
"49 ft 2008 Bavaria 50 Cruiser","49","2008","220933","https://au.yachtworld.com/boats/2008/bavaria-50-cruiser-3252326/"
"49 ft 2002 Bavaria Bavaria 50","49","2002","220933","https://au.yachtworld.com/boats/2002/bavaria-bavaria-50-3564259/"
"46 ft 1999 Bavaria 46","46","1999","220933","https://au.yachtworld.com/boats/1999/bavaria-46-3492762/"
"46 ft 2000 Bavaria 47 Ocean","46","2000","220933","https://au.yachtworld.com/boats/2000/bavaria-47-ocean-3520765/"
"44 ft 2006 Bavaria 44 Vision","44","2006","220933","https://au.yachtworld.com/boats/2006/bavaria-44-vision-3540417/"
"49 ft 2010 Bavaria Cruiser 51","49","2010","224206","https://au.yachtworld.com/boats/2010/bavaria-cruiser-51-3609063/"
"44 ft 2008 Bavaria 44 Vision","44","2008","224872","https://au.yachtworld.com/boats/2008/bavaria-44-vision-3563448/"
"51 ft 2010 Bavaria 51 Cruiser","51","2010","225843","https://au.yachtworld.com/boats/2010/bavaria-51-cruiser-3489618/"
"42 ft 2007 Bavaria 42 Cruiser","42","2007","226162","https://au.yachtworld.com/boats/2007/bavaria-42-cruiser-3513871/"
"44 ft 2008 Bavaria 44 Vision","44","2008","222230","https://au.yachtworld.com/boats/2008/bavaria-44-vision-3563195/"
"51 ft 2010 Bavaria 51 Cruiser","51","2010","227479","https://au.yachtworld.com/boats/2010/bavaria-51-cruiser-3651677/"
"47 ft 2005 Bavaria 46 Cruiser","47","2005","227479","https://au.yachtworld.com/boats/2005/bavaria-cruiser-46-3558799/"
"46 ft 2010 Bavaria 45 Cruiser","46","2010","228298","https://au.yachtworld.com/boats/2010/bavaria-45-cruiser-3564247/"
"50 ft 2010 Bavaria 51 Cruiser","50","2010","229116","https://au.yachtworld.com/boats/2010/bavaria-51-cruiser-3619190/"
"46 ft 2008 Bavaria Cruiser 46","46","2008","233125","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-2285873/"
"50 ft 2007 Bavaria Cruiser 50","50","2007","233207","https://au.yachtworld.com/boats/2007/bavaria-cruiser-50-2285852/"
"50 ft 2006 Bavaria Cruiser 50","50","2006","233207","https://au.yachtworld.com/boats/2006/bavaria-cruiser-50-2285858/"
"45 ft 2007 Bavaria 44 Vision","45","2007","234561","https://au.yachtworld.com/boats/2007/bavaria-44-vision-3571631/"
"50 ft 2008 Bavaria Cruiser 50","50","2008","234659","https://au.yachtworld.com/boats/2008/bavaria-cruiser-50-2558570/"
"50 ft 2008 Bavaria 50 Vision","50","2008","237299","https://au.yachtworld.com/boats/2008/bavaria-50-vision-2434761/"
"48 ft 2008 Bavaria 50","48","2008","237299","https://au.yachtworld.com/boats/2008/bavaria-50-3477151/"
"49 ft 2005 Bavaria Cruiser 50","49","2005","239891","https://au.yachtworld.com/boats/2005/bavaria-cruiser-50-3619200/"
"50 ft 2007 Bavaria Cruiser 50","50","2007","243026","https://au.yachtworld.com/boats/2007/bavaria-cruiser-50-2285854/"
"50 ft 2006 Bavaria Cruiser 50","50","2006","245481","https://au.yachtworld.com/boats/2006/bavaria-cruiser-50-2989875/"
"50 ft 2008 Bavaria Vision 50","50","2008","245481","https://au.yachtworld.com/boats/2008/bavaria-vision-50-3619900/"
"50 ft 2005 Bavaria 50","50","2005","245481","https://au.yachtworld.com/boats/2005/bavaria-50-2455545/"
"49 ft 2008 Bavaria 50 Cruiser","49","2008","245481","https://au.yachtworld.com/boats/2008/bavaria-50-cruiser-3619566/"
"42 ft 1998 Bavaria 42 Ocean CC","42","1998","245481","https://au.yachtworld.com/boats/1998/bavaria-42-ocean-cc-3236702/"
"51 ft 2009 Bavaria Cruiser 51","51","2009","253664","https://au.yachtworld.com/boats/2009/bavaria-cruiser-51-3552340/"
"49 ft 2008 Bavaria Vision 50","49","2008","260210","https://au.yachtworld.com/boats/2008/bavaria-vision-50-3024324/"
"51 ft 2007 Bavaria 50 Vision","51","2007","261847","https://au.yachtworld.com/boats/2007/bavaria-50-vision-3601151/"
"51 ft 2009 Bavaria 51 Cruiser","51","2009","261847","https://au.yachtworld.com/boats/2009/bavaria-51-cruiser-3608573/"
"50 ft 1999 Bavaria 50","50","1999","264030","https://au.yachtworld.com/boats/1999/bavaria-50-3211384/"
"50 ft 2008 Bavaria 50-5 Cruiser","50","2008","270029","https://au.yachtworld.com/boats/2008/bavaria-50-5-cruiser-3605573/"
"46 ft 2010 Bavaria Cruiser 45","46","2010","271575","https://au.yachtworld.com/boats/2010/bavaria-cruiser-45-3528460/"
"47 ft 2008 Bavaria Cruiser 46","47","2008","278212","https://au.yachtworld.com/boats/2008/bavaria-cruiser-46-3527181/"
"50 ft 2006 Bavaria Cruiser 50","50","2006","278968","https://au.yachtworld.com/boats/2006/bavaria-cruiser-50-3577508/"
"49 ft 2004 Bavaria 50 Cruiser","49","2004","286395","https://au.yachtworld.com/boats/2004/bavaria-50-cruiser-3589473/"
